Image_ID srad_max srad_maxLoc srad_mean srad_var srad_dist sang_max sang_maxLoc sang_mean sang_var sang_dist wave_1 wave_2 wave_3 wave_4 wave_5 wave_6 wave_7 wave_8 wave_9 wave_10
10085 1.31104000e+05 1.00000000e+00 3.13827441e+04 1.51908096e+09 9.97212578e+04 1.35578047e+05 8.40000000e+01 1.33628375e+05 7.56680562e+05 1.94967188e+03 9.98985519e+01 9.51060560e-03 4.87133674e-03 8.69626272e-03 1.35385552e-02 1.28602935e-02 3.57275903e-02 1.05101550e-02 2.76066479e-03 2.95365462e-03
10086 1.3093100e+05 1.0000000e+00 2.8534400e+04 1.0868530e+09 1.0239660e+05 1.3421475e+05 9.1000000e+01 1.3298136e+05 3.1043494e+05 1.2333906e+03 9.9929008e+01 8.9773489e-03 4.1347048e-03 4.2276694e-03 9.9680331e-03 1.0559235e-02 1.9353917e-02 8.7624993e-03 2.3547492e-03 2.6506360e-03
10088 1.3075300e+05 1.0000000e+00 2.1632957e+04 8.5790842e+08 1.0912005e+05 1.3232711e+05 1.0300000e+02 1.3194014e+05 5.6309496e+04 3.8696875e+02 9.9961143e+01 9.2695858e-03 2.2418138e-03 6.3753984e-04 9.3174744e-03 2.7103042e-03 2.7614832e-03 7.9643819e-03 2.6369567e-03 1.3077157e-03
10089 1.3069200e+05 1.0000000e+00 3.2527699e+04 1.4064141e+09 9.8164297e+04 1.3525795e+05 9.5000000e+01 1.3318059e+05 7.7056562e+05 2.0773594e+03 9.9909195e+01 7.9721641e-03 5.7635778e-03 4.3462650e-03 1.5079157e-02 2.2710783e-02 1.9078173e-02 7.7745821e-03 2.8118098e-03 5.2219061e-03
1008 1.3396200e+05 1.0000000e+00 2.6502240e+04 1.2595667e+09 1.0745976e+05 1.3780652e+05 9.1000000e+01 1.3614811e+05 7.8325406e+05 1.6584062e+03 9.9939766e+01 4.9569001e-03 2.5881969e-03 6.6723395e-03 6.0856761e-03 9.5133297e-03 2.3654854e-02 3.7198160e-03 1.3240266e-03 1.5978500e-03
10092 1.7529506e+05 2.0000000e+00 3.3399133e+04 2.4315784e+09 1.4189594e+05 1.4193597e+05 8.8000000e+01 1.3908623e+05 2.0472176e+06 2.8497344e+03 9.9888512e+01 6.9305520e-03 5.8212876e-03 2.4766650e-02 1.2156239e-02 2.1133203e-02 3.0433098e-02 5.3756232e-03 1.4383163e-03 3.4394201e-03
10093 1.3075900e+05 1.0000000e+00 2.7864541e+04 1.1100543e+09 1.0289446e+05 1.3472536e+05 8.4000000e+01 1.3283498e+05 4.9185856e+05 1.8903750e+03 9.9923668e+01 8.8179652e-03 4.2223879e-03 3.0611369e-03 1.2856725e-02 7.0255734e-03 2.6262300e-02 9.1290977e-03 2.9972878e-03 1.9504731e-03
10097 1.3098000e+05 1.0000000e+00 2.8235523e+04 8.7116179e+08 1.0274448e+05 1.3482128e+05 9.5000000e+01 1.3265902e+05 6.3297756e+05 2.1622656e+03 9.9914291e+01 9.6607357e-03 3.5914795e-03 2.7346017e-03 1.8009517e-02 2.2177953e-02 1.4475872e-02 9.5414650e-03 3.3752967e-03 2.0801157e-03
10098 1.30701000e+05 1.00000000e+00 2.19161250e+04 8.43064576e+08 1.08784875e+05 1.32442719e+05 1.07000000e+02 1.31910219e+05 6.84900391e+04 5.32500000e+02 9.99568787e+01 1.05288858e-02 1.88701216e-03 5.72683697e-04 1.14396131e-02 3.32201156e-03 2.85851606e-03 8.81525781e-03 2.62548216e-03 1.02430652e-03
10099 1.31100000e+05 1.00000000e+00 2.98316367e+04 1.30873178e+09 1.01268359e+05 1.35547500e+05 9.50000000e+01 1.33535500e+05 7.56098562e+05 2.01200000e+03 9.99210510e+01 1.03152925e-02 3.84703674e-03 7.71712745e-03 1.11959726e-02 1.22447656e-02 1.87844243e-02 9.56551917e-03 2.68816855e-03 2.51560402e-03
1009 1.3173600e+05 1.0000000e+00 3.1306137e+04 1.1389125e+09 1.0042986e+05 1.3610994e+05 9.5000000e+01 1.3419116e+05 6.1841594e+05 1.9187812e+03 9.9925148e+01 1.0037087e-02 5.2653467e-03 1.0057166e-02 1.3260972e-02 1.0749510e-02 8.7933121e-03 9.6539874e-03 3.0713931e-03 3.8690658e-03
10100 1.3033600e+05 1.0000000e+00 3.1922643e+04 1.1555781e+09 9.8413359e+04 1.3400569e+05 9.9000000e+01 1.3256319e+05 4.7651788e+05 1.4425000e+03 9.9886566e+01 1.3675774e-02 5.5374503e-03 3.9002299e-03 1.4229671e-02 2.3564596e-02 3.2016374e-02 1.1454178e-02 4.2083920e-03 4.7668144e-03
10104 1.3089200e+05 1.0000000e+00 2.8208742e+04 1.1144029e+09 1.0268326e+05 1.3427320e+05 8.0000000e+01 1.3296031e+05 4.6705966e+05 1.3128906e+03 9.9925407e+01 1.0145257e-02 3.9186678e-03 2.7943889e-03 1.0825980e-02 8.2000932e-03 2.5233828e-02 9.7093461e-03 2.0839900e-03 1.6337130e-03
10105 1.32115000e+05 1.00000000e+00 2.94015547e+04 1.11540032e+09 1.02713445e+05 1.36358109e+05 9.90000000e+01 1.34379062e+05 5.90325250e+05 1.97904688e+03 9.99131241e+01 9.63034946e-03 4.74668108e-03 4.02210141e-03 1.55436406e-02 1.19932629e-02 2.54772082e-02 9.92923509e-03 2.75409431e-03 2.72983802e-03
10107 1.3087500e+05 1.0000000e+00 3.2331127e+04 1.2627087e+09 9.8543875e+04 1.3525105e+05 9.1000000e+01 1.3327898e+05 7.9816300e+05 1.9720625e+03 9.9910172e+01 1.0797142e-02 4.5824097e-03 5.9332759e-03 1.3836406e-02 2.3213573e-02 1.6128818e-02 9.6029341e-03 3.7195922e-03 1.9543110e-03
10108 1.31454000e+05 1.00000000e+00 2.89450332e+04 1.30262925e+09 1.02508969e+05 1.35812000e+05 9.10000000e+01 1.33750594e+05 7.37467750e+05 2.06140625e+03 9.99161072e+01 8.73101130e-03 4.36106743e-03 3.37455119e-03 1.29870055e-02 1.10454699e-02 3.00866421e-02 8.58894456e-03 2.28042179e-03 2.42970558e-03
1010 1.33609000e+05 1.00000000e+00 3.06960566e+04 1.47153395e+09 1.02912945e+05 1.39083641e+05 8.80000000e+01 1.36410594e+05 4.91597344e+05 2.67304688e+03 9.99044266e+01 6.09820290e-03 3.80261568e-03 5.46648027e-03 8.10278300e-03 1.45972595e-02 4.88384180e-02 4.50600078e-03 1.19236507e-03 2.94394093e-03
10110 1.31126000e+05 1.00000000e+00 2.90811953e+04 1.42328819e+09 1.02044805e+05 1.35363312e+05 9.10000000e+01 1.33526656e+05 6.68987688e+05 1.83665625e+03 9.99309845e+01 8.80042650e-03 3.85149545e-03 7.48270238e-03 1.28987646e-02 1.32794566e-02 1.05754435e-02 8.37215036e-03 2.49677547e-03 1.21660647e-03
10111 1.3171100e+05 1.0000000e+00 2.9682033e+04 1.2663516e+09 1.0202897e+05 1.3610769e+05 9.1000000e+01 1.3406686e+05 8.5032838e+05 2.0408281e+03 9.9934799e+01 1.0339106e-02 4.3902467e-03 5.0727669e-03 1.1942664e-02 1.2073473e-02 9.4007449e-03 7.8984005e-03 2.3917025e-03 1.7204512e-03
10112 1.3119900e+05 1.0000000e+00 2.8959619e+04 1.0313902e+09 1.0223938e+05 1.3508411e+05 9.9000000e+01 1.3327867e+05 5.0363619e+05 1.8054375e+03 9.9930153e+01 8.9701321e-03 5.9252395e-03 2.5812143e-03 1.1525810e-02 1.3461518e-02 1.0670252e-02 9.5228720e-03 2.9312293e-03 4.1346662e-03
10113 2.0228392e+05 2.0000000e+00 4.5215184e+04 3.2301174e+09 1.5706873e+05 1.3993114e+05 9.1000000e+01 1.3495667e+05 4.2497800e+06 4.9744688e+03 9.9700317e+01 1.1337777e-02 1.1691107e-02 1.8219680e-02 2.9153645e-02 4.8621722e-02 1.5647884e-01 9.0312855e-03 2.7192682e-03 1.2396950e-02
10114 1.3124600e+05 1.0000000e+00 2.6405549e+04 1.0528395e+09 1.0484045e+05 1.3451144e+05 8.8000000e+01 1.3316653e+05 2.8760447e+05 1.3449062e+03 9.9939217e+01 8.5059823e-03 3.6641972e-03 3.4661249e-03 1.1588804e-02 6.5510031e-03 1.1336922e-02 1.1790762e-02 2.6321320e-03 1.2108216e-03
10115 1.31173000e+05 1.00000000e+00 2.58671582e+04 8.46005952e+08 1.05305844e+05 1.34234703e+05 9.50000000e+01 1.32762906e+05 3.18836000e+05 1.47179688e+03 9.99408722e+01 1.02278795e-02 2.66030966e-03 1.43302907e-03 1.44623546e-02 9.70340893e-03 4.25168220e-03 1.15541229e-02 3.36506311e-03 1.40923192e-03
10117 1.3104000e+05 1.0000000e+00 3.0739107e+04 1.2968262e+09 1.0030089e+05 1.3510642e+05 9.9000000e+01 1.3340936e+05 7.0680644e+05 1.6970625e+03 9.9903587e+01 1.0857640e-02 3.7425566e-03 3.1173474e-03 1.3418679e-02 1.1157683e-02 3.9868731e-02 9.5830690e-03 2.4233155e-03 2.1774471e-03
10118 1.30503000e+05 1.00000000e+00 2.16362988e+04 8.51649344e+08 1.08866703e+05 1.32619469e+05 8.80000000e+01 1.31748938e+05 1.01145125e+05 8.70531250e+02 9.99610519e+01 8.92325025e-03 2.53807846e-03 8.95581034e-04 9.02541447e-03 3.37645854e-03 2.43412773e-03 8.97132512e-03 1.98064931e-03 7.42317410e-04
10119 1.6691492e+05 2.0000000e+00 3.8600613e+04 2.1677637e+09 1.2831431e+05 1.3670319e+05 9.9000000e+01 1.3432450e+05 1.0036648e+06 2.3786875e+03 9.9837822e+01 1.1876202e-02 7.7324621e-03 5.9134862e-03 1.6348919e-02 2.9760037e-02 6.9034845e-02 1.0906714e-02 2.7333712e-03 7.8788279e-03
1011 1.3109800e+05 1.0000000e+00 3.1731332e+04 1.5234225e+09 9.9366672e+04 1.3547019e+05 8.0000000e+01 1.3369319e+05 7.5511350e+05 1.7770000e+03 9.9907478e+01 1.1504185e-02 4.2571654e-03 7.6988218e-03 1.3033313e-02 1.4909033e-02 2.5596976e-02 8.4875692e-03 2.4959934e-03 4.4806683e-03
10120 1.3146300e+05 1.0000000e+00 2.7933439e+04 1.1325966e+09 1.0352956e+05 1.3545798e+05 9.1000000e+01 1.3345059e+05 7.1257756e+05 2.0073906e+03 9.9947624e+01 7.3957625e-03 3.2557251e-03 4.5661903e-03 1.0598566e-02 8.5172616e-03 8.4405579e-03 7.0050289e-03 1.6247162e-03 8.2799239e-04
10121 1.3160800e+05 1.0000000e+00 3.0943902e+04 1.3687205e+09 1.0066409e+05 1.3636002e+05 8.8000000e+01 1.3413095e+05 7.8775238e+05 2.2290625e+03 9.9901718e+01 9.9549787e-03 4.7789495e-03 6.8097203e-03 1.2594287e-02 1.4322096e-02 3.4562338e-02 8.4020961e-03 3.0061284e-03 3.7508411e-03
